timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1516734853559,758,HTTP Request,200,OK,Thread Group 1-9,text,true,,112273,117,83,83,598,0,252
1516734853513,808,HTTP Request,200,OK,Thread Group 1-5,text,true,,112266,117,83,83,641,0,296
1516734853559,851,HTTP Request,200,OK,Thread Group 1-10,text,true,,112273,117,91,91,623,0,260
1516734853621,890,HTTP Request,200,OK,Thread Group 1-14,text,true,,112273,117,100,100,697,0,264
1516734853695,827,HTTP Request,200,OK,Thread Group 1-21,text,true,,112272,117,100,100,627,0,266
1516734853667,896,HTTP Request,200,OK,Thread Group 1-19,text,true,,112273,117,100,100,633,0,248
1516734853621,946,HTTP Request,200,OK,Thread Group 1-15,text,true,,112273,117,100,100,690,0,260
1516734853528,1041,HTTP Request,200,OK,Thread Group 1-6,text,true,,112271,117,100,100,671,0,291
1516734853497,1076,HTTP Request,200,OK,Thread Group 1-3,text,true,,112273,117,100,100,702,0,312
1516734853750,828,HTTP Request,200,OK,Thread Group 1-27,text,true,,112271,117,100,100,631,0,262
1516734853487,1176,HTTP Request,200,OK,Thread Group 1-1,text,true,,112272,117,100,100,729,0,353
1516734853796,875,HTTP Request,200,OK,Thread Group 1-32,text,true,,112266,117,100,100,599,0,255
1516734853827,846,HTTP Request,200,OK,Thread Group 1-35,text,true,,112273,117,100,100,607,0,264
1516734853513,1162,HTTP Request,200,OK,Thread Group 1-4,text,true,,112273,117,100,100,695,0,325
1516734853750,935,HTTP Request,200,OK,Thread Group 1-28,text,true,,112266,117,100,100,612,0,262
1516734853735,952,HTTP Request,200,OK,Thread Group 1-26,text,true,,112273,117,100,100,656,0,259
1516734853544,1147,HTTP Request,200,OK,Thread Group 1-8,text,true,,112273,117,100,100,662,0,265
1516734853858,833,HTTP Request,200,OK,Thread Group 1-39,text,true,,112273,117,100,100,609,0,259
1516734853868,825,HTTP Request,200,OK,Thread Group 1-40,text,true,,112273,117,100,100,627,0,264
1516734853813,881,HTTP Request,200,OK,Thread Group 1-33,text,true,,112273,117,100,100,593,0,246
1516734853899,801,HTTP Request,200,OK,Thread Group 1-43,text,true,,112273,117,100,100,628,0,252
1516734853606,1095,HTTP Request,200,OK,Thread Group 1-13,text,true,,112272,117,100,100,633,0,275
1516734853766,936,HTTP Request,200,OK,Thread Group 1-29,text,true,,112273,117,100,100,630,0,267
1516734853637,1068,HTTP Request,200,OK,Thread Group 1-16,text,true,,112271,117,100,100,633,0,264
1516734853897,823,HTTP Request,200,OK,Thread Group 1-42,text,true,,112273,117,100,100,617,0,276
1516734853637,1110,HTTP Request,200,OK,Thread Group 1-17,text,true,,112273,117,100,100,633,0,270
1516734853939,819,HTTP Request,200,OK,Thread Group 1-47,text,true,,112266,117,100,100,739,0,272
1516734853544,1220,HTTP Request,200,OK,Thread Group 1-7,text,true,,112272,117,100,100,713,0,264
1516734853816,957,HTTP Request,200,OK,Thread Group 1-34,text,true,,112271,117,100,100,602,0,253
1516734853703,1071,HTTP Request,200,OK,Thread Group 1-23,text,true,,112273,117,100,100,626,0,271
1516734853781,1025,HTTP Request,200,OK,Thread Group 1-30,text,true,,112273,117,100,100,631,0,260
1516734853664,1151,HTTP Request,200,OK,Thread Group 1-18,text,true,,112273,117,100,100,619,0,254
1516734854326,497,HTTP Request,200,OK,Thread Group 1-9,text,true,,112272,117,100,100,370,0,0
1516734853780,1051,HTTP Request,200,OK,Thread Group 1-31,text,true,,112273,117,100,100,634,0,271
1516734853999,838,HTTP Request,200,OK,Thread Group 1-52,text,true,,112266,117,100,100,667,0,269
1516734853691,1149,HTTP Request,200,OK,Thread Group 1-22,text,true,,112273,117,100,100,638,0,253
1516734854032,831,HTTP Request,200,OK,Thread Group 1-55,text,true,,112273,117,100,100,669,0,278
1516734853984,888,HTTP Request,200,OK,Thread Group 1-50,text,true,,112264,117,100,100,721,0,270
1516734853718,1159,HTTP Request,200,OK,Thread Group 1-24,text,true,,112271,117,100,100,625,0,279
1516734854325,566,HTTP Request,200,OK,Thread Group 1-5,text,true,,112273,117,100,100,381,0,0
1516734853878,1030,HTTP Request,200,OK,Thread Group 1-41,text,true,,112273,117,100,100,624,0,258
1516734853847,1134,HTTP Request,200,OK,Thread Group 1-36,text,true,,112273,117,100,100,617,0,253
1516734853950,1048,HTTP Request,200,OK,Thread Group 1-48,text,true,,112273,117,100,100,727,0,250
1516734854166,850,HTTP Request,200,OK,Thread Group 1-69,text,true,,112271,117,100,100,645,0,275
1516734854118,901,HTTP Request,200,OK,Thread Group 1-64,text,true,,112272,117,100,100,695,0,275
1516734853681,1347,HTTP Request,200,OK,Thread Group 1-20,text,true,,112273,117,100,100,727,0,283
1516734854410,636,HTTP Request,200,OK,Thread Group 1-10,text,true,,112273,117,100,100,363,0,0
1516734854079,984,HTTP Request,200,OK,Thread Group 1-61,text,true,,112271,117,100,100,623,0,256
1516734854071,992,HTTP Request,200,OK,Thread Group 1-60,text,true,,112273,117,100,100,659,0,276
1516734854046,1093,HTTP Request,200,OK,Thread Group 1-56,text,true,,112273,117,100,100,652,0,256
1516734854511,644,HTTP Request,200,OK,Thread Group 1-14,text,true,,112271,117,100,100,399,0,0
1516734854563,604,HTTP Request,200,OK,Thread Group 1-19,text,true,,112273,117,100,100,424,0,0
1516734853909,1267,HTTP Request,200,OK,Thread Group 1-44,text,true,,112273,117,100,100,818,0,452
1516734854568,659,HTTP Request,200,OK,Thread Group 1-15,text,true,,112273,117,100,100,348,0,0
1516734854231,1014,HTTP Request,200,OK,Thread Group 1-76,text,true,,112273,117,100,100,661,0,301
1516734854277,969,HTTP Request,200,OK,Thread Group 1-80,text,true,,112273,117,100,100,692,0,281
1516734854691,577,HTTP Request,200,OK,Thread Group 1-39,text,true,,112273,117,100,100,340,0,0
1516734854262,1007,HTTP Request,200,OK,Thread Group 1-79,text,true,,112273,117,100,100,610,0,263
1516734854132,1148,HTTP Request,200,OK,Thread Group 1-66,text,true,,112271,117,100,100,622,0,262
1516734854674,625,HTTP Request,200,OK,Thread Group 1-35,text,true,,112273,117,100,100,375,0,0
1516734853590,1728,HTTP Request,200,OK,Thread Group 1-12,text,true,,112273,117,100,100,1430,0,260
1516734853999,1323,HTTP Request,200,OK,Thread Group 1-53,text,true,,112273,117,100,100,698,0,275
1516734854759,586,HTTP Request,200,OK,Thread Group 1-47,text,true,,112273,117,100,100,409,0,0
1516734854225,1122,HTTP Request,200,OK,Thread Group 1-75,text,true,,112264,117,100,100,599,0,254
1516734854105,1262,HTTP Request,200,OK,Thread Group 1-62,text,true,,112273,117,100,100,621,0,278
1516734854693,678,HTTP Request,200,OK,Thread Group 1-40,text,true,,112273,117,100,100,390,0,0
1516734854720,652,HTTP Request,200,OK,Thread Group 1-42,text,true,,112272,117,100,100,360,0,0
1516734854863,522,HTTP Request,200,OK,Thread Group 1-55,text,true,,112273,117,100,100,386,0,0
1516734854686,703,HTTP Request,200,OK,Thread Group 1-28,text,true,,112272,117,100,100,424,0,0
1516734854872,533,HTTP Request,200,OK,Thread Group 1-50,text,true,,112273,117,100,100,453,0,0
1516734854824,584,HTTP Request,200,OK,Thread Group 1-9,text,true,,112273,117,100,100,409,0,0
1516734854891,531,HTTP Request,200,OK,Thread Group 1-5,text,true,,112273,117,100,100,430,0,0
1516734854342,1097,HTTP Request,200,OK,Thread Group 1-87,text,true,,112271,117,100,100,673,0,328
1516734854773,684,HTTP Request,200,OK,Thread Group 1-34,text,true,,112272,117,100,100,353,0,0
1516734854294,1166,HTTP Request,200,OK,Thread Group 1-81,text,true,,112273,117,100,100,631,0,268
1516734854806,669,HTTP Request,200,OK,Thread Group 1-30,text,true,,112273,117,100,100,400,0,0
1516734854180,1298,HTTP Request,200,OK,Thread Group 1-70,text,true,,112273,117,100,100,703,0,283
1516734854201,1290,HTTP Request,200,OK,Thread Group 1-73,text,true,,112271,117,100,100,665,0,262
1516734854326,1172,HTTP Request,200,OK,Thread Group 1-85,text,true,,112273,117,100,100,711,0,335
1516734854687,815,HTTP Request,200,OK,Thread Group 1-26,text,true,,112273,117,100,100,469,0,0
1516734854908,616,HTTP Request,200,OK,Thread Group 1-41,text,true,,112272,117,100,100,354,0,0
1516734853851,1679,HTTP Request,200,OK,Thread Group 1-38,text,true,,112266,117,100,100,612,0,255
1516734854262,1274,HTTP Request,200,OK,Thread Group 1-78,text,true,,112272,117,100,100,655,0,293
1516734854105,1434,HTTP Request,200,OK,Thread Group 1-63,text,true,,112273,117,100,100,656,0,262
1516734854140,1399,HTTP Request,200,OK,Thread Group 1-67,text,true,,112273,117,100,100,601,0,258
1516734855020,522,HTTP Request,200,OK,Thread Group 1-64,text,true,,112271,117,100,100,416,0,0
1516734854774,775,HTTP Request,200,OK,Thread Group 1-23,text,true,,112271,117,100,100,364,0,0
1516734854675,874,HTTP Request,200,OK,Thread Group 1-4,text,true,,112266,117,100,100,349,0,0
1516734853984,1567,HTTP Request,200,OK,Thread Group 1-51,text,true,,112273,117,100,100,678,0,273
1516734853919,1633,HTTP Request,200,OK,Thread Group 1-45,text,true,,112272,117,100,100,1444,0,264
1516734854353,1201,HTTP Request,200,OK,Thread Group 1-88,text,true,,112273,117,100,100,732,0,309
1516734854578,980,HTTP Request,200,OK,Thread Group 1-27,text,true,,112273,117,100,100,437,0,0
1516734854363,1203,HTTP Request,200,OK,Thread Group 1-89,text,true,,112266,117,100,100,701,0,299
1516734854706,870,HTTP Request,200,OK,Thread Group 1-16,text,true,,112271,117,100,100,408,0,0
1516734854412,1173,HTTP Request,200,OK,Thread Group 1-91,text,true,,112266,117,100,100,665,0,282
1516734854694,903,HTTP Request,200,OK,Thread Group 1-33,text,true,,112273,117,100,100,380,0,0
1516734854701,901,HTTP Request,200,OK,Thread Group 1-13,text,true,,112266,117,100,100,408,0,0
1516734853930,1679,HTTP Request,200,OK,Thread Group 1-46,text,true,,112273,117,100,100,634,0,249
1516734854015,1600,HTTP Request,200,OK,Thread Group 1-54,text,true,,112273,117,100,100,986,0,332
1516734854747,870,HTTP Request,200,OK,Thread Group 1-17,text,true,,112273,117,100,100,419,0,0
1516734854243,1376,HTTP Request,200,OK,Thread Group 1-77,text,true,,112273,117,100,100,609,0,254
1516734854574,1063,HTTP Request,200,OK,Thread Group 1-3,text,true,,112271,117,100,100,351,0,0
1516734854569,1076,HTTP Request,200,OK,Thread Group 1-6,text,true,,112272,117,100,100,403,0,0
1516734854877,797,HTTP Request,200,OK,Thread Group 1-24,text,true,,112264,117,100,100,392,0,0
1516734854059,1616,HTTP Request,200,OK,Thread Group 1-59,text,true,,112273,117,100,100,624,0,261
1516734855063,615,HTTP Request,200,OK,Thread Group 1-60,text,true,,112271,117,100,100,368,0,0
1516734854435,1249,HTTP Request,200,OK,Thread Group 1-96,text,true,,112273,117,100,100,619,0,260
1516734855155,529,HTTP Request,200,OK,Thread Group 1-14,text,true,,112273,117,100,100,383,0,0
1516734854840,848,HTTP Request,200,OK,Thread Group 1-22,text,true,,112273,117,100,100,359,0,0
1516734855268,457,HTTP Request,200,OK,Thread Group 1-39,text,true,,112273,117,100,100,380,0,0
1516734854475,1258,HTTP Request,200,OK,Thread Group 1-99,text,true,,112266,117,100,100,725,0,355
1516734855046,702,HTTP Request,200,OK,Thread Group 1-10,text,true,,112273,117,100,100,441,0,0
1516734855227,524,HTTP Request,200,OK,Thread Group 1-15,text,true,,112273,117,100,100,403,0,0
1516734853844,1910,HTTP Request,200,OK,Thread Group 1-37,text,true,,112265,117,100,100,1422,0,271
1516734855063,691,HTTP Request,200,OK,Thread Group 1-61,text,true,,112273,117,100,100,352,0,0
1516734854702,1061,HTTP Request,200,OK,Thread Group 1-29,text,true,,112273,117,100,100,533,0,0
1516734854465,1303,HTTP Request,200,OK,Thread Group 1-97,text,true,,112273,117,100,100,741,0,373
1516734854465,1317,HTTP Request,200,OK,Thread Group 1-98,text,true,,112273,117,100,100,775,0,264
1516734854211,1571,HTTP Request,200,OK,Thread Group 1-74,text,true,,112266,117,100,100,1414,0,259
1516734854177,1618,HTTP Request,200,OK,Thread Group 1-68,text,true,,112264,117,100,100,1408,0,256
1516734854522,1289,HTTP Request,200,OK,Thread Group 1-21,text,true,,112266,117,100,100,1137,0,0
1516734854197,1617,HTTP Request,200,OK,Thread Group 1-71,text,true,,112273,117,100,100,874,0,513
1516734853968,1846,HTTP Request,200,OK,Thread Group 1-49,text,true,,112273,117,100,100,969,0,595
1516734854816,999,HTTP Request,200,OK,Thread Group 1-18,text,true,,112273,117,100,100,371,0,0
1516734854053,1786,HTTP Request,200,OK,Thread Group 1-58,text,true,,112273,117,100,100,655,0,269
1516734855167,724,HTTP Request,200,OK,Thread Group 1-19,text,true,,112271,117,100,100,371,0,0
1516734855318,585,HTTP Request,200,OK,Thread Group 1-12,text,true,,112273,117,100,100,405,0,0
1516734855372,536,HTTP Request,200,OK,Thread Group 1-42,text,true,,112273,117,100,100,394,0,0
1516734855422,486,HTTP Request,200,OK,Thread Group 1-5,text,true,,112271,117,100,100,355,0,0
1516734853575,2351,HTTP Request,200,OK,Thread Group 1-11,text,true,,112266,117,100,100,1422,0,259
1516734854413,1515,HTTP Request,200,OK,Thread Group 1-92,text,true,,112273,117,100,100,686,0,290
1516734855372,563,HTTP Request,200,OK,Thread Group 1-40,text,true,,112272,117,100,100,441,0,0
1516734855386,550,HTTP Request,200,OK,Thread Group 1-55,text,true,,112273,117,100,100,423,0,0
1516734854664,1274,HTTP Request,200,OK,Thread Group 1-1,text,true,,112271,117,100,100,369,0,0
1516734854764,1175,HTTP Request,200,OK,Thread Group 1-7,text,true,,112272,117,100,100,430,0,0
1516734855176,766,HTTP Request,200,OK,Thread Group 1-44,text,true,,112272,117,100,100,357,0,0
1516734855405,539,HTTP Request,200,OK,Thread Group 1-50,text,true,,112273,117,100,100,416,0,0
1516734853718,2235,HTTP Request,200,OK,Thread Group 1-25,text,true,,112265,117,100,100,1424,0,269
1516734855345,612,HTTP Request,200,OK,Thread Group 1-47,text,true,,112273,117,100,100,366,0,0
1516734854384,1580,HTTP Request,200,OK,Thread Group 1-90,text,true,,112273,117,100,100,666,0,311
1516734855246,750,HTTP Request,200,OK,Thread Group 1-80,text,true,,112273,117,100,100,382,0,0
1516734854295,1702,HTTP Request,200,OK,Thread Group 1-82,text,true,,112273,117,100,100,610,0,264
1516734853487,2520,HTTP Request,200,OK,Thread Group 1-2,text,true,,112265,117,100,100,1495,0,341
1516734854999,1020,HTTP Request,200,OK,Thread Group 1-48,text,true,,112273,117,100,100,348,0,0
1516734854417,1618,HTTP Request,200,OK,Thread Group 1-94,text,true,,112266,117,100,100,931,0,295
1516734855543,494,HTTP Request,200,OK,Thread Group 1-64,text,true,,112273,117,100,100,362,0,0
1516734855552,491,HTTP Request,200,OK,Thread Group 1-45,text,true,,112272,117,100,100,373,0,0
1516734855347,697,HTTP Request,200,OK,Thread Group 1-75,text,true,,112271,117,100,100,411,0,0
1516734854700,1439,HTTP Request,200,OK,Thread Group 1-43,text,true,,112266,117,100,100,1168,0,0
1516734854046,2094,HTTP Request,200,OK,Thread Group 1-57,text,true,,112273,117,100,100,1448,0,279
1516734854314,1828,HTTP Request,200,OK,Thread Group 1-83,text,true,,112273,117,100,100,787,0,252
1516734855140,1012,HTTP Request,200,OK,Thread Group 1-56,text,true,,112271,117,100,100,389,0,0
1516734854837,1320,HTTP Request,200,OK,Thread Group 1-52,text,true,,112271,117,100,100,1174,0,0
1516734854671,1488,HTTP Request,200,OK,Thread Group 1-32,text,true,,112266,117,100,100,1158,0,0
1516734855408,757,HTTP Request,200,OK,Thread Group 1-9,text,true,,112273,117,100,100,389,0,0
1516734855525,646,HTTP Request,200,OK,Thread Group 1-41,text,true,,112272,117,100,100,426,0,0
1516734854340,1833,HTTP Request,200,OK,Thread Group 1-86,text,true,,112273,117,100,100,799,0,325
1516734854489,1692,HTTP Request,200,OK,Thread Group 1-100,text,true,,112266,117,100,100,1486,0,331
1516734855246,939,HTTP Request,200,OK,Thread Group 1-76,text,true,,112271,117,100,100,705,0,0
1516734855725,516,HTTP Request,200,OK,Thread Group 1-39,text,true,,112272,117,100,100,420,0,0
1516734855269,993,HTTP Request,200,OK,Thread Group 1-79,text,true,,112273,117,100,100,365,0,0
1516734855597,687,HTTP Request,200,OK,Thread Group 1-33,text,true,,112273,117,100,100,386,0,0
1516734855476,815,HTTP Request,200,OK,Thread Group 1-30,text,true,,112271,117,100,100,468,0,0
1516734855502,791,HTTP Request,200,OK,Thread Group 1-26,text,true,,112272,117,100,100,393,0,0
1516734855016,1290,HTTP Request,200,OK,Thread Group 1-69,text,true,,112265,117,100,100,1167,0,0
1516734855550,787,HTTP Request,200,OK,Thread Group 1-4,text,true,,112266,117,100,100,592,0,108
1516734855028,1312,HTTP Request,200,OK,Thread Group 1-20,text,true,,112272,117,100,100,392,0,0
1516734855795,560,HTTP Request,200,OK,Thread Group 1-68,text,true,,112273,117,100,100,387,0,0
1516734855678,681,HTTP Request,200,OK,Thread Group 1-60,text,true,,112273,117,100,100,477,0,0
1516734855440,943,HTTP Request,200,OK,Thread Group 1-87,text,true,,112273,117,100,100,402,0,0
1516734855783,609,HTTP Request,200,OK,Thread Group 1-74,text,true,,112273,117,100,100,404,0,0
1516734854832,1562,HTTP Request,200,OK,Thread Group 1-31,text,true,,112273,117,100,100,1194,0,0
1516734855567,829,HTTP Request,200,OK,Thread Group 1-89,text,true,,112271,117,100,100,384,0,0
1516734855585,830,HTTP Request,200,OK,Thread Group 1-91,text,true,,112265,117,100,100,362,0,0
1516734855645,779,HTTP Request,200,OK,Thread Group 1-6,text,true,,112273,117,100,100,540,0,108
1516734854691,1738,HTTP Request,200,OK,Thread Group 1-8,text,true,,112273,117,100,100,1154,0,0
1516734855812,661,HTTP Request,200,OK,Thread Group 1-21,text,true,,112271,117,100,100,464,0,108
1516734855751,723,HTTP Request,200,OK,Thread Group 1-15,text,true,,112273,117,100,100,521,0,114
1516734855536,940,HTTP Request,200,OK,Thread Group 1-78,text,true,,112272,117,100,100,376,0,0
1516734855499,982,HTTP Request,200,OK,Thread Group 1-85,text,true,,112273,117,100,100,383,0,0
1516734855674,818,HTTP Request,200,OK,Thread Group 1-24,text,true,,112271,117,100,100,469,0,0
1516734855478,1014,HTTP Request,200,OK,Thread Group 1-70,text,true,,112273,117,100,100,363,0,0
1516734855688,847,HTTP Request,200,OK,Thread Group 1-22,text,true,,112273,117,100,100,458,0,0
1516734854120,2427,HTTP Request,200,OK,Thread Group 1-65,text,true,,112264,117,100,100,1420,0,258
1516734855637,928,HTTP Request,200,OK,Thread Group 1-3,text,true,,112273,117,100,100,699,0,304
1516734855558,1019,HTTP Request,200,OK,Thread Group 1-27,text,true,,112273,117,100,100,633,0,0
1516734855754,830,HTTP Request,200,OK,Thread Group 1-61,text,true,,112273,117,100,100,389,0,0
1516734855540,1045,HTTP Request,200,OK,Thread Group 1-67,text,true,,112273,117,100,100,358,0,0
1516734855280,1314,HTTP Request,200,OK,Thread Group 1-66,text,true,,112273,117,100,100,355,0,0
1516734855891,711,HTTP Request,200,OK,Thread Group 1-19,text,true,,112273,117,100,100,484,0,114
1516734855602,1000,HTTP Request,200,OK,Thread Group 1-13,text,true,,112273,117,100,100,549,0,0
1516734855909,714,HTTP Request,200,OK,Thread Group 1-42,text,true,,112273,117,100,100,506,0,113
1516734854425,2203,HTTP Request,200,OK,Thread Group 1-95,text,true,,112266,117,100,100,1478,0,321
1516734855936,696,HTTP Request,200,OK,Thread Group 1-55,text,true,,112273,117,100,100,398,0,0
1516734855609,1024,HTTP Request,200,OK,Thread Group 1-46,text,true,,112273,117,100,100,371,0,0
1516734855299,1336,HTTP Request,200,OK,Thread Group 1-35,text,true,,112266,117,100,100,1170,0,0
1516734855576,1075,HTTP Request,200,OK,Thread Group 1-16,text,true,,112273,117,100,100,458,0,0
1516734855903,773,HTTP Request,200,OK,Thread Group 1-12,text,true,,112273,117,100,100,493,0,110
1516734855554,1131,HTTP Request,200,OK,Thread Group 1-88,text,true,,112271,117,100,100,397,0,0
1516734855685,1008,HTTP Request,200,OK,Thread Group 1-14,text,true,,112273,117,100,100,508,0,111
1516734855957,758,HTTP Request,200,OK,Thread Group 1-47,text,true,,112265,117,100,100,561,0,194
1516734856181,535,HTTP Request,200,OK,Thread Group 1-100,text,true,,112273,117,100,100,417,0,0
1516734854981,1738,HTTP Request,200,OK,Thread Group 1-36,text,true,,112264,117,100,100,1159,0,0
1516734855944,793,HTTP Request,200,OK,Thread Group 1-50,text,true,,112266,117,100,100,553,0,0
1516734856043,695,HTTP Request,200,OK,Thread Group 1-45,text,true,,112272,117,100,100,518,0,156
1516734855909,830,HTTP Request,200,OK,Thread Group 1-5,text,true,,112273,117,100,100,464,0,109
1516734855935,805,HTTP Request,200,OK,Thread Group 1-40,text,true,,112273,117,100,100,491,0,110
1516734855815,934,HTTP Request,200,OK,Thread Group 1-18,text,true,,112271,117,100,100,524,0,111
1516734856045,706,HTTP Request,200,OK,Thread Group 1-75,text,true,,112273,117,100,100,431,0,0
1516734855460,1320,HTTP Request,200,OK,Thread Group 1-81,text,true,,112273,117,100,100,490,0,0
1516734855768,1036,HTTP Request,200,OK,Thread Group 1-97,text,true,,112273,117,100,100,410,0,0
1516734856019,787,HTTP Request,200,OK,Thread Group 1-48,text,true,,112271,117,100,100,599,0,181
1516734855754,1057,HTTP Request,200,OK,Thread Group 1-37,text,true,,112273,117,100,100,531,0,0
1516734855617,1203,HTTP Request,200,OK,Thread Group 1-17,text,true,,112273,117,100,100,538,0,0
1516734855367,1457,HTTP Request,200,OK,Thread Group 1-62,text,true,,112271,117,100,100,385,0,0
1516734855550,1275,HTTP Request,200,OK,Thread Group 1-23,text,true,,112273,117,100,100,484,0,0
1516734855939,891,HTTP Request,200,OK,Thread Group 1-7,text,true,,112273,117,100,100,636,0,225
1516734856038,795,HTTP Request,200,OK,Thread Group 1-64,text,true,,112273,117,100,100,551,0,0
1516734856152,695,HTTP Request,200,OK,Thread Group 1-56,text,true,,112273,117,100,100,486,0,103
1516734855675,1177,HTTP Request,200,OK,Thread Group 1-59,text,true,,112271,117,100,100,362,0,0
1516734855619,1243,HTTP Request,200,OK,Thread Group 1-77,text,true,,112271,117,100,100,345,0,0
1516734854326,2550,HTTP Request,200,OK,Thread Group 1-84,text,true,,112266,117,100,100,1820,0,587
1516734854415,2462,HTTP Request,200,OK,Thread Group 1-93,text,true,,112271,117,100,100,1434,0,282
1516734855615,1270,HTTP Request,200,OK,Thread Group 1-54,text,true,,112273,117,100,100,419,0,0
1516734856337,563,HTTP Request,200,OK,Thread Group 1-4,text,true,,112273,117,100,100,435,0,0
1516734856185,718,HTTP Request,200,OK,Thread Group 1-76,text,true,,112273,117,100,100,539,0,0
1516734855540,1363,HTTP Request,200,OK,Thread Group 1-63,text,true,,112273,117,100,100,414,0,0
1516734855996,912,HTTP Request,200,OK,Thread Group 1-80,text,true,,112273,117,100,100,459,0,0
1516734855814,1154,HTTP Request,200,OK,Thread Group 1-71,text,true,,112272,117,100,100,574,0,0
1516734855457,1519,HTTP Request,200,OK,Thread Group 1-34,text,true,,112273,117,100,100,419,0,0
1516734854198,2787,HTTP Request,200,OK,Thread Group 1-72,text,true,,112271,117,100,100,906,0,520
1516734856285,711,HTTP Request,200,OK,Thread Group 1-33,text,true,,112273,117,100,100,487,0,114
1516734855684,1317,HTTP Request,200,OK,Thread Group 1-96,text,true,,112273,117,100,100,459,0,0
1516734856140,867,HTTP Request,200,OK,Thread Group 1-43,text,true,,112273,117,100,100,474,0,114
1516734856171,853,HTTP Request,200,OK,Thread Group 1-41,text,true,,112272,117,100,100,469,0,104
1516734855763,1264,HTTP Request,200,OK,Thread Group 1-29,text,true,,112273,117,100,100,428,0,0
1516734855814,1218,HTTP Request,200,OK,Thread Group 1-49,text,true,,112272,117,100,100,376,0,0
1516734856007,1036,HTTP Request,200,OK,Thread Group 1-2,text,true,,112271,117,100,100,544,0,197
1516734856424,637,HTTP Request,200,OK,Thread Group 1-6,text,true,,112273,117,100,100,417,0,0
1516734855491,1573,HTTP Request,200,OK,Thread Group 1-73,text,true,,112272,117,100,100,359,0,0
1516734855390,1678,HTTP Request,200,OK,Thread Group 1-28,text,true,,112266,117,100,100,1180,0,0
1516734856474,596,HTTP Request,200,OK,Thread Group 1-21,text,true,,112273,117,100,100,396,0,0
1516734855965,1107,HTTP Request,200,OK,Thread Group 1-90,text,true,,112266,117,100,100,344,0,0
1516734855839,1236,HTTP Request,200,OK,Thread Group 1-58,text,true,,112266,117,100,100,543,0,0
1516734856355,723,HTTP Request,200,OK,Thread Group 1-68,text,true,,112272,117,100,100,476,0,115
1516734856359,728,HTTP Request,200,OK,Thread Group 1-60,text,true,,112273,117,100,100,483,0,111
